TERM,HS_GPA,ACT_ENGL,ACT_MATH,ACT_READING,ACT_SCIENCE,ACT_COMP,COUNTY_CODE_ORIG,COUNTY_ORIG,STAT_ORIG,COLLEGE,DEGREE,MAJOR,FERRIS_GPA,RETAINED
2010,3.278,18,17,15,23,18,MI057,Gratiot,MI,HP,BS,PNUR,3.22,1
2010,3.122,18,27,13,21,20,MI139,Ottawa,MI,ED,BS,TDMP,1.71,0
2010,4.021,21,26,24,26,24,MI091,Lenawee,MI,HP,AAS,PDMS,4,1
2010,3.453,20,22,17,19,20,MI113,Missaukee,MI,HP,AAS,PRAD,3.41,1
2010,4.208,31,34,28,26,29,MI161,Washtenaw,MI,AS,BA,CHEM,3.75,1
2010,3.6,21,17,25,18,20,MI005,Allegan,MI,HP,BS,HIM,2.8,1
2010,3.033,15,22,19,12,17,MI081,Kent,MI,HP,AAS,PDMS,1.49,0
2010,3.878,22,25,20,27,24,MI149,St. Joseph,MI,HP,AAS,PRAD,4,1
2010,4.125,28,33,32,33,32,MI049,Genesee,MI,AS,AS,PPHR,4,1
2010,2.87,23,19,23,21,22,MI139,Ottawa,MI,HP,AAS,PDH,2.29,1
2010,3.42,16,18,18,20,18,MI163,Wayne,MI,AS,AS,PSCI,3.14,1
2010,3.298,21,17,20,21,20,MI121,Muskegon,MI,AS,AS,PSCI,2.2,1
2010,3.669,22,20,18,18,19,MI117,Montcalm,MI,AS,AS,PPHR,2.45,1
2010,3.896,32,30,34,31,31,MI125,Oakland,MI,AS,AS,PPHR,3.73,1
2010,2.559,15,18,17,22,18,MI125,Oakland,MI,BU,AAS,PBUS,1.37,1
2010,3.718,24,18,16,18,19,MI081,Kent,MI,HP,BS,PNUR,3.78,1
2010,2.973,14,15,15,21,16,MI125,Oakland,MI,ED,AA,PCRJ,2.27,1
2010,3.729,25,26,24,32,27,MI125,Oakland,MI,AS,AS,PPHR,3.59,1
2010,2.62,21,15,23,13,18,MI081,Kent,MI,BU,AAS,PBUS,2.61,1
2010,2.771,13,15,17,18,16,MI139,Ottawa,MI,UN,AA,GNST,2.64,0
2010,2.193,16,16,23,21,19,MI161,Washtenaw,MI,UN,AA,UNCP,3.49,1
2010,3.604,35,28,34,34,33,MI099,Macomb,MI,HP,BS,HCSA,3.54,0
2010,3.96,33,24,32,35,31,MI077,Kalamazoo,MI,AS,AS,PPHR,3.67,1
2010,3.489,24,19,22,22,22,MI049,Genesee,MI,ED,BS,ELED,3.35,1
2010,3.769,26,24,24,27,25,MI125,Oakland,MI,AS,AS,PPHR,3.53,1
2010,3.963,26,26,29,27,27,MI081,Kent,MI,AS,AS,PPHR,3.93,1
2010,4.15,30,29,31,32,30,MI163,Wayne,MI,AS,AS,PSCI,3.91,1
2010,2.898,28,26,30,34,29,MI111,Midland,MI,HP,BS,PNM,2.84,1
2010,2.894,29,24,29,24,27,MI049,Genesee,MI,ED,AA,PCRJ,3.7,0
2010,2.664,16,22,18,24,20,MI099,Macomb,MI,ED,AA,PCRJ,2.38,0
2010,3.28,19,24,23,25,23,MI113,Missaukee,MI,AS,AS,PPHR,0.86,0
2010,2.504,13,17,15,18,17,MI125,Oakland,MI,BU,AAS,PBUS,0.87,0
2010,3.841,26,26,29,31,27,MI125,Oakland,MI,ED,AA,PCRJ,3.46,1
2010,3.521,20,23,22,23,22,MI049,Genesee,MI,AS,AS,PPHR,3.3,1
2010,4.018,26,24,26,24,25,MI145,Saginaw,MI,AS,BS,BIOT,3.79,1
2010,3.782,29,28,33,28,30,MI005,Allegan,MI,TE,BS,SURE,3.21,0
2010,3.966,33,27,31,33,31,MI017,Bay,MI,AS,AS,PPHR,3.94,1
2010,3.758,23,21,32,24,25,MI115,Monroe,MI,BU,BS,ACPA,3.63,0
2010,3.035,23,21,20,19,21,MI099,Macomb,MI,BU,BS,MIM,3.34,1
2010,3.346,22,23,30,28,25,MI049,Genesee,MI,AS,BS,BIPM,2.54,1
2010,3.229,22,17,29,21,22,MI099,Macomb,MI,BU,BS,MIM,3.3,0
2010,2.722,18,24,18,22,21,MI049,Genesee,MI,BU,AAS,CIS,2.77,0
2010,3.812,24,24,24,22,23,MI079,Kalkaska,MI,AS,AS,PPHR,1.76,1
2010,3.798,20,25,26,25,23,MI129,Ogemaw,MI,TE,AAS,MECH,3.95,1
2010,2.985,29,21,34,26,28,MI149,St. Joseph,MI,ED,AA,PTSC,2.2,0
2010,3.333,19,16,22,21,20,MI057,Gratiot,MI,BU,BS,PGM,2.93,1
2010,3.003,20,15,20,15,18,MI111,Midland,MI,ED,AA,PCRJ,2.52,1
2010,3.307,19,23,20,21,21,MI043,Dickinson,MI,AS,AS,PPHR,3.01,1
2010,4.072,30,28,24,30,28,MI081,Kent,MI,BU,AAS,GRDE,3.92,1
2010,2.97,20,16,18,22,19,MI097,Mackinac,MI,BU,BS,AIMC,2.29,1
2010,3.112,16,16,17,18,17,MI107,Mecosta,MI,AS,BSW,SOWK,3.5,1
2010,3.647,23,26,28,27,26,MI095,Luce,MI,TE,AAS,ARCH,3.22,1
2010,3.838,18,22,18,21,20,MI075,Jackson,MI,AS,BS,BIPD,3.08,1
2010,2.658,14,15,13,19,15,MI065,Ingham,MI,ED,AA,PCRJ,2.33,0
2010,3.521,18,17,15,20,18,MI065,Ingham,MI,UN,AA,GNST,3.7,1
2010,3.851,24,24,22,25,24,MI125,Oakland,MI,HP,BS,PNUR,3.41,1
2010,2.86,19,23,20,26,22,MI123,Newaygo,MI,AS,AS,PSCI,1.2,0
2010,3.153,25,19,28,24,24,MI147,St. Clair,MI,BU,AAS,GRDE,3.22,1
2010,3.031,19,21,22,19,20,MI099,Macomb,MI,AS,BS,BIPM,NA,0
2010,3.826,22,19,18,20,20,MI099,Macomb,MI,KE,BFA,GD,3.93,1
2010,3.436,17,19,22,20,20,MI031,Cheboygan,MI,AS,BS,PSYC,2.88,0
2010,3.202,17,18,20,21,18,MI145,Saginaw,MI,BU,BS,PTM,3.14,1
2010,2.715,20,16,21,19,19,MI145,Saginaw,MI,TE,AAS,HEQT,2.12,1
2010,2.988,19,16,23,21,20,MI145,Saginaw,MI,HP,BS,PNUR,3,0
2010,2.563,23,31,32,34,30,MI139,Ottawa,MI,TE,BS,CNS,0,0
2010,3.771,23,25,25,25,25,MI065,Ingham,MI,ED,AA,PCRJ,4,1
2010,3.111,14,23,15,20,18,MI085,Lake,MI,AS,BS,BIPV,1.59,0
2010,2.521,19,16,26,20,20,MI081,Kent,MI,AS,BS,PSYC,0,0
2010,3.809,30,25,27,27,26,MI009,Antrim,MI,BU,AAS,GRDE,3.14,1
2010,3.52,23,23,31,22,25,MI081,Kent,MI,AS,AS,PPHR,2.65,1
2010,3.339,20,18,24,21,20,MI139,Ottawa,MI,AS,AS,PSCI,3.43,1
2010,2.898,16,16,20,13,16,MI121,Muskegon,MI,UN,AA,GNST,2.91,1
2010,3.565,24,24,23,23,24,MI117,Montcalm,MI,BU,BB,ACCT,2.36,0
2010,3.902,21,26,16,25,22,MI121,Muskegon,MI,HP,AAS,PRAD,3.08,1
2010,3.532,20,22,22,27,23,MI067,Ionia,MI,AS,AS,PPHR,3.27,1
2010,3.755,22,23,30,24,24,MI141,Presque Isle,MI,ED,AA,PCRJ,3.84,1
2010,4.05,26,27,23,27,26,MI139,Ottawa,MI,AS,AS,PPHR,3.42,1
2010,2.47,21,19,29,23,23,MI081,Kent,MI,BU,BS,CIS,0.15,0
2010,3.779,23,26,25,27,25,MI139,Ottawa,MI,AS,BS,BIPO,2.93,1
2010,3.246,14,15,17,24,18,MI081,Kent,MI,TE,AAS,PHVA,2.23,1
2010,3.933,27,30,30,30,29,MI123,Newaygo,MI,HP,AAS,PRAD,3.93,1
2010,2.72,17,20,18,24,20,MI099,Macomb,MI,ED,AA,PCRJ,2.15,1
2010,3.705,21,21,20,21,21,MI123,Newaygo,MI,AS,AS,PPHR,2.92,1
2010,2.8,16,18,18,18,18,MI125,Oakland,MI,HP,AAS,PRAD,1.01,0
2010,2.807,19,18,26,21,21,MI139,Ottawa,MI,UN,AA,CARE,2.09,1
2010,3.404,21,22,22,21,22,MI067,Ionia,MI,AS,BS,BIFB,1.13,0
2010,2.927,15,21,15,18,17,MI125,Oakland,MI,BU,AAS,RFIM,3.08,1
2010,2.434,21,18,21,22,20,MI081,Kent,MI,ED,BS,ELED,3.07,1
2010,2.958,16,21,20,16,18,MI031,Cheboygan,MI,TE,BS,CMBT,1.2,0
2010,3.748,24,28,29,34,28,MI081,Kent,MI,HP,BS,PNM,3.93,0
2010,2.333,23,23,23,26,24,MI093,Livingston,MI,TE,AAS,ARCH,1.94,1
2010,2.66,19,27,21,26,22,MI163,Wayne,MI,BU,BS,PGM,2.26,1
2010,3.774,28,26,25,31,28,MI107,Mecosta,MI,HP,AAS,PNM,2.7,1
2010,2.25,14,14,14,17,15,MI163,Wayne,MI,ED,BS,TDMP,2.33,1
2010,3.414,23,21,25,20,22,MI021,Berrien,MI,AS,AS,PPHR,2.11,1
2010,3.822,21,24,23,25,23,MI117,Montcalm,MI,AS,AS,PPHR,3.78,1
2010,2.452,19,19,27,22,22,MI125,Oakland,MI,BU,AAS,GRDE,2.92,1
2010,3.653,25,24,27,27,26,MI081,Kent,MI,AS,BS,BIFB,2.29,0
2010,3.388,16,18,21,24,20,MI035,Clare,MI,ED,AA,PCRJ,2.72,1
2010,2.282,25,19,23,22,22,MI013,Baraga,MI,UN,AA,UNCP,3,1
2010,2.88,20,25,15,22,21,MI163,Wayne,MI,AS,AS,PPHR,3.14,1
2010,3.81,26,27,26,25,26,MI035,Clare,MI,HP,AAS,PRSP,3.58,1
2010,3.346,19,16,23,19,18,MI019,Benzie,MI,ED,AA,PCRJ,3.01,1
2010,3.715,24,21,29,25,25,MI099,Macomb,MI,HP,AAS,PDH,3.5,1
2010,3.969,24,25,24,24,24,MI035,Clare,MI,BU,BS,PGM,3.85,1
2010,3.275,21,28,24,27,25,MI049,Genesee,MI,AS,AS,PSCI,0,0
2010,4.146,29,32,35,35,31,MI163,Wayne,MI,AS,AS,PPHR,3.75,1
2010,3.61,27,25,27,22,25,MI037,Clinton,MI,BU,BS,ACPA,3.49,1
2010,3.015,22,20,17,20,19,MI081,Kent,MI,AS,BS,BIPD,3.36,1
2010,3.527,21,29,23,27,25,MI125,Oakland,MI,AS,AS,PPHR,3.44,1
2010,3.912,32,24,34,24,29,MI163,Wayne,MI,AS,AS,PPHR,3.08,1
2010,3.073,16,21,19,20,18,MI081,Kent,MI,AS,BSW,SOWK,3.24,0
2010,2.757,21,24,24,24,23,MI081,Kent,MI,HP,BS,PNUR,2.69,0
2010,3.793,21,20,23,23,22,MI081,Kent,MI,BU,BS,HOTR,3.81,1
2010,5.054,24,28,30,26,27,MI049,Genesee,MI,AS,AS,PPHR,4,1
2010,2.464,16,19,18,17,16,MI139,Ottawa,MI,TE,AAS,AUSV,2.22,1
2010,3.502,19,18,23,22,21,MI031,Cheboygan,MI,HP,BS,PNUR,3.42,1
2010,2.667,19,24,20,24,21,MI043,Dickinson,MI,HP,AAS,PRAD,3.04,1
2010,3.098,15,23,14,18,18,MI133,Osceola,MI,AS,BS,BIOT,0,0
2010,3.046,17,17,17,20,17,MI031,Cheboygan,MI,UN,AA,GNST,3.07,1
2010,3.31,21,25,15,27,22,MI125,Oakland,MI,AS,AS,PPHR,2.58,1
2010,3.112,18,18,20,19,18,MI147,St. Clair,MI,ED,AAS,ECED,3.36,1
2010,3.807,31,26,28,28,28,MI017,Bay,MI,AS,AS,PPHR,3.51,1
2010,3.346,17,23,17,20,19,MI021,Berrien,MI,TE,AAS,PLTT,3.63,1
2010,2.535,17,21,19,19,19,MI081,Kent,MI,TE,AAS,HEQT,2.99,1
2010,3.696,27,26,29,28,28,MI125,Oakland,MI,AS,AS,PPHR,3.23,1
2010,3.304,15,17,19,20,18,MI063,Huron,MI,HP,AAS,PDH,1.88,0
2010,2.897,13,27,21,21,21,MI049,Genesee,MI,ED,BS,RLMG,2.8,1
2010,3.84,23,26,28,25,26,MI037,Clinton,MI,AS,AS,PPHR,3.33,1
2010,3.649,21,22,18,20,20,MI125,Oakland,MI,AS,BS,BIFB,3.06,1
2010,3.648,21,22,19,21,21,MI075,Jackson,MI,HP,AAS,PDH,3.17,0
2010,3.671,26,22,26,22,24,MI049,Genesee,MI,AS,AS,PPHR,2.94,1
2010,2.814,14,18,13,22,16,MI117,Montcalm,MI,BU,AAS,PBUS,2.24,1
2010,2.643,19,18,18,16,17,MI049,Genesee,MI,BU,AAS,GRDE,2.51,0
2010,3.339,23,20,25,27,24,MI035,Clare,MI,AS,AS,PPHR,2.55,1
2010,3.035,21,23,26,27,24,MI139,Ottawa,MI,TE,AAS,WELT,2.45,1
2010,3.982,34,30,34,27,31,MI145,Saginaw,MI,AS,AS,PPHR,4,1
2010,3.415,22,23,21,19,21,MI091,Lenawee,MI,BU,BS,PGM,3.28,0
2010,3.667,20,20,25,21,22,MI151,Sanilac,MI,AS,BS,BIPO,3.4,1
2010,3.485,23,21,23,23,22,MI081,Kent,MI,BU,BS,PGM,3.14,1
2010,2.898,19,23,17,24,21,MI081,Kent,MI,BU,BS,ACPA,3.19,1
2010,2.649,16,16,18,15,16,MI081,Kent,MI,HP,AAS,AHS,2.47,1
2010,2.774,22,19,17,21,20,MI085,Lake,MI,HP,BS,PNUR,2.54,1
2010,2.82,24,16,19,24,21,MI099,Macomb,MI,ED,BS,POSC,2.99,1
2010,2.465,14,15,17,17,16,MI031,Cheboygan,MI,UN,AA,UNCP,3.85,1
2010,3.328,15,19,23,19,19,MI087,Lapeer,MI,AS,AS,PPHR,2.61,1
2010,3.325,21,21,25,19,21,MI017,Bay,MI,BU,BS,BUAD,3.25,1
2010,2.427,27,17,28,17,22,MI099,Macomb,MI,UN,AA,GNST,1.78,0
2010,2.186,18,18,21,17,19,MI161,Washtenaw,MI,UN,AA,UNCP,2.67,1
2010,3.96,29,29,30,36,31,MI037,Clinton,MI,AS,BS,BIPO,3.83,1
2010,3.798,20,26,24,27,24,MI065,Ingham,MI,BU,BS,ACPA,3.87,1
2010,4,28,22,27,25,25,MI025,Calhoun,MI,AS,BS,BIPO,3.71,1
2010,3.94,26,25,22,24,24,MI017,Bay,MI,AS,AS,PPHR,4,1
2010,3.186,24,26,24,22,24,MI099,Macomb,MI,AS,BS,BIPO,3.06,1
2010,3.914,29,28,24,29,27,MI155,Shiawassee,MI,BU,BS,PGM,4,1
2010,2.83,16,24,20,22,20,MI095,Luce,MI,TE,AAS,SURT,3.19,1
2010,2.969,21,18,22,22,20,MI145,Saginaw,MI,BU,AAS,GRDE,3.48,1
2010,3.569,20,22,23,21,22,MI081,Kent,MI,AS,BS,BIBS,3.26,1
2010,3.91,24,29,33,26,28,MI153,Schoolcraft,MI,AS,AS,PPHR,4,1
2010,3.814,18,22,17,26,21,MI075,Jackson,MI,TE,BS,CNS,3.74,1
2010,3.183,20,24,19,24,21,MI065,Ingham,MI,AS,BS,BIFB,3.31,1
2010,2.938,20,24,25,25,24,MI163,Wayne,MI,AS,AS,PPHR,2.49,1
2010,3.55,21,23,23,20,22,MI081,Kent,MI,AS,AS,PPHR,2.75,0
2010,2.728,20,21,20,20,20,MI093,Livingston,MI,TE,BS,CNS,2.4,1
2010,2.404,14,16,15,15,15,MI031,Cheboygan,MI,UN,AA,UNCP,3,0
2010,2.785,17,19,18,21,19,MI081,Kent,MI,TE,AAS,CDTD,2.64,1
2010,3.044,18,16,15,18,17,MI081,Kent,MI,HP,AAS,PDH,2.86,1
2010,2.95,14,16,19,20,17,MI111,Midland,MI,HP,AAS,PDMS,2.96,1
2010,2.97,21,26,19,25,23,MI139,Ottawa,MI,AS,AS,PPHR,0.57,0
2010,3.35,22,26,30,22,25,MI127,Oceana,MI,TE,AAS,WELT,3.32,1
2010,3.441,21,17,20,21,20,MI139,Ottawa,MI,HP,BS,PNUR,2.86,1
2010,2.313,14,18,20,20,18,MI099,Macomb,MI,ED,AA,PCRJ,2.78,0
2010,3.063,22,21,18,18,20,MI093,Livingston,MI,TE,AAS,PDGI,3.25,1
2010,3.544,22,23,20,23,22,MI163,Wayne,MI,AS,BS,BIFB,3.71,1
2010,3.493,27,27,29,27,28,MI103,Marquette,MI,AS,AS,PPHR,3.27,0
2010,3.755,25,25,27,22,25,MI165,Wexford,MI,AS,AA,PLAW,4,1
2010,2.544,20,16,22,22,20,MI107,Mecosta,MI,UN,AA,GNST,2.14,0
2010,3.014,24,22,23,21,23,MI125,Oakland,MI,ED,BS,TDMP,2.65,1
2010,3.974,29,28,26,26,27,MI019,Benzie,MI,AS,AS,PPHR,4,1
2010,3.208,17,18,16,22,18,MI069,Iosco,MI,AS,AS,PSCI,1.16,0
2010,3.139,16,23,16,17,18,MI111,Midland,MI,UN,AA,CARE,3.77,1
2010,2.58,15,16,18,19,17,MI117,Montcalm,MI,UN,AA,GNST,2.91,0
2010,2.757,27,22,20,26,24,MI081,Kent,MI,HP,BS,PNUR,2.97,1
2010,3.176,21,18,15,22,19,MI035,Clare,MI,BU,AAS,GRDE,2.15,0
2010,2.583,13,21,15,19,17,MI077,Kalamazoo,MI,ED,AA,PCRJ,2.5,1
2010,2.998,16,22,19,22,19,MI049,Genesee,MI,TE,AAS,CDTD,2.64,0
2010,2.387,16,17,18,17,17,MI147,St. Clair,MI,ED,AA,PCRJ,2.4,1
2010,3.464,21,24,18,22,21,MI123,Newaygo,MI,AS,BS,BIPO,2.02,0
2010,3.294,16,20,15,16,17,MI031,Cheboygan,MI,AS,AS,PSCI,0.73,0
2010,3.632,26,23,23,22,23,MI105,Mason,MI,BU,AAS,GRDE,3.68,1
2010,3.956,23,26,19,22,23,MI123,Newaygo,MI,HP,AAS,PDMS,3.83,1
2010,.233,27,25,32,27,28,MI101,Manistee,MI,TE,BS,AET,2.46,0
2010,3.92,30,23,32,23,26,MI145,Saginaw,MI,BU,BS,AIMC,3.87,1
2010,3.759,22,27,30,26,26,MI105,Mason,MI,AS,AS,PPHR,3.09,1
2010,2.745,17,16,15,19,17,MI081,Kent,MI,TE,BS,PCNM,1.51,1
2010,3.769,20,24,26,26,23,MI145,Saginaw,MI,AS,AS,PPHR,3.19,1
2010,2.471,15,19,16,17,17,MI147,St. Clair,MI,UN,AA,GNST,0.4,0
2010,3.936,29,27,28,27,28,MI073,Isabella,MI,AS,AS,PPHR,3.61,1
2010,4.044,26,28,28,30,28,MI145,Saginaw,MI,AS,AS,PPHR,3.69,1
2010,2.28,14,16,16,16,16,MI077,Kalamazoo,MI,UN,AA,UNCP,1.85,0
2010,3.92,24,27,20,25,24,MI159,Van Buren,MI,AS,AS,PPHR,3.31,1
2010,3.92,28,28,29,29,29,MI067,Ionia,MI,AS,AS,PPHR,3.55,1
2010,3.425,26,24,34,25,26,MI145,Saginaw,MI,HP,AAS,PDMS,2.37,1
2010,2.737,30,25,29,28,27,MI077,Kalamazoo,MI,UN,AA,CARE,2.95,1
2010,3.457,17,23,22,19,20,MI049,Genesee,MI,ED,AA,PCRJ,3.61,1
2010,3.793,22,19,23,20,21,MI127,Oceana,MI,AS,AS,PPHR,2.94,1
2010,2.853,21,24,22,22,22,MI081,Kent,MI,AS,AS,PPHR,3.12,1
2010,3.63,19,27,21,24,23,MI117,Montcalm,MI,TE,AAS,PLTT,3.95,1
2010,2.677,18,23,19,21,20,MI081,Kent,MI,AS,BS,BIPM,2.61,1
2010,3.833,26,26,21,24,24,MI043,Dickinson,MI,AS,AS,PPHR,3.71,1
2010,4.007,29,30,29,29,29,MI049,Genesee,MI,AS,AS,PPHR,3.79,1
2010,3.391,16,16,15,21,16,MI165,Wexford,MI,ED,AA,PCRJ,2.99,0
2010,3.741,19,23,21,24,22,MI113,Missaukee,MI,AS,AS,PPHR,1.84,0
2010,3.304,21,16,23,20,20,MI049,Genesee,MI,HP,BS,PNUR,3.01,0
2010,3.25,21,18,19,21,20,MI081,Kent,MI,TE,AAS,RUBT,1.99,1
2010,2.428,15,16,15,19,16,MI165,Wexford,MI,UN,AA,UNCP,2.67,0
2010,3.519,20,25,24,22,22,MI033,Chippewa,MI,AS,BS,BIPM,2.94,1
2010,3.361,17,20,17,21,19,MI005,Allegan,MI,BU,BS,MIM,3.64,1
2010,3.161,10,23,13,18,16,MI005,Allegan,MI,UN,AA,CARE,3.7,1
2010,2.728,21,16,21,21,20,MI125,Oakland,MI,BU,AAS,GRDE,3.47,1
2010,3.221,23,22,31,27,26,MI155,Shiawassee,MI,AS,AS,PPHR,2.41,1
2010,3.625,28,25,30,21,26,MI163,Wayne,MI,AS,AS,PPHR,3.91,1
2010,3.738,25,28,25,23,25,MI155,Shiawassee,MI,BU,BS,PGM,3.47,1
2010,3.565,21,25,28,25,25,MI081,Kent,MI,KE,BFA,ID,3.5,1
2010,3.314,24,24,23,21,23,MI157,Tuscola,MI,TE,AAS,ARCH,2.79,1
2010,3,20,16,18,22,18,MI101,Manistee,MI,BU,BS,PPGM,2.01,1
2010,2.578,14,20,15,20,17,MI121,Muskegon,MI,UN,AA,GNST,1.7,1
2010,3.401,24,22,25,25,24,MI077,Kalamazoo,MI,AS,AS,PPHR,2.64,1
2010,2.804,25,22,24,19,22,MI125,Oakland,MI,AS,AS,PSCI,3.79,0
2010,3.154,16,17,15,17,16,MI079,Kalkaska,MI,BU,BS,PPGM,2.8,1
2010,2.307,17,16,13,22,17,MI163,Wayne,MI,UN,AA,GNST,2.5,0
2010,3.073,19,22,21,22,21,MI067,Ionia,MI,HP,AAS,PRAD,3.28,1
2010,3.553,29,22,34,25,27,MI021,Berrien,MI,AS,BS,PLSC,3.88,1
2010,3.859,20,23,29,21,21,MI097,Mackinac,MI,HP,AAS,PRAD,3.92,1
2010,3.722,22,24,26,21,23,MI015,Barry,MI,HP,BS,PNUR,2.09,0
2010,3.781,26,24,27,27,26,MI081,Kent,MI,HP,AAS,PDH,3.9,1
2010,2.862,19,16,26,17,20,MI163,Wayne,MI,HP,BS,PNUR,2.08,0
2010,3.018,18,18,23,16,19,MI163,Wayne,MI,ED,BS,ECED,3.48,0
2010,2.59,19,16,17,22,19,MI165,Wexford,MI,UN,AA,GNST,2.65,1
2010,3.116,21,25,23,23,23,MI081,Kent,MI,AS,BS,PLSC,3.15,1
2010,3.833,29,24,31,26,27,MI065,Ingham,MI,BU,BS,MIM,4,0
2010,2.854,18,21,14,21,19,MI081,Kent,MI,HP,AAS,PDH,2.93,0
2010,3.857,20,17,19,22,19,MI143,Roscommon,MI,BU,BS,PGM,3.22,0
2010,3.5,24,26,28,24,26,MI155,Shiawassee,MI,HP,BS,PNUR,2.95,0
2010,2.342,18,19,26,22,21,MI081,Kent,MI,UN,AA,GNST,2.94,1
2010,3.222,19,27,19,25,23,MI067,Ionia,MI,TE,BS,CNS,3.46,1
2010,3.544,14,22,16,20,18,MI107,Mecosta,MI,HP,AAS,PRAD,3.85,1
2010,3.598,25,16,21,22,21,MI015,Barry,MI,AS,AS,PSCI,3.65,0
2010,2.908,22,19,25,22,21,MI081,Kent,MI,ED,AA,PCRJ,2.49,1
2010,3.437,24,31,26,26,26,MI007,Alpena,MI,AS,AS,PPHR,3.18,1
2010,4,30,30,28,28,27,MI165,Wexford,MI,AS,AS,PPHR,3.98,1
2010,3.68,25,26,22,25,24,MI121,Muskegon,MI,AS,AS,PPHR,2.5,1
2010,3.019,23,24,17,19,21,MI005,Allegan,MI,TE,AAS,EEIT,2.44,0
2010,3.354,25,26,23,24,24,MI081,Kent,MI,TE,AAS,PARC,0.69,1
2010,2.61,16,21,20,22,20,MI091,Lenawee,MI,BU,BS,CIT,1.32,0
2010,3.81,23,24,20,22,22,MI039,Crawford,MI,HP,BS,PNM,3.25,1
2010,3.433,16,16,21,16,16,MI127,Oceana,MI,UN,AA,GNST,3.07,1
2010,3.05,17,19,15,19,18,MI067,Ionia,MI,TE,BS,AET,2.28,1
2010,2.203,21,16,21,19,18,MI099,Macomb,MI,UN,AA,UNCP,2.4,0
2010,3.002,18,20,22,21,20,MI077,Kalamazoo,MI,TE,AAS,CETM,2.56,1
2010,3.138,15,23,19,21,20,MI047,Emmet,MI,BU,AAS,PPTM,2.8,1
2010,3.37,26,29,34,28,29,MI165,Wexford,MI,AS,BS,BIOT,2.84,1
2010,2.688,14,15,11,18,15,MI163,Wayne,MI,UN,AA,GNST,3.37,1
2010,3.09,14,19,15,20,17,MI125,Oakland,MI,UN,AA,GNST,3.28,1
2010,2.63,13,14,15,18,15,MI163,Wayne,MI,UN,AA,GNST,3.91,1
2010,2.983,16,17,14,20,17,MI005,Allegan,MI,ED,AA,PCRJ,2.93,1
2010,3.099,21,27,18,18,21,MI093,Livingston,MI,BU,BS,MIM,3.06,1
2010,3.98,23,26,20,24,23,MI125,Oakland,MI,BU,BS,PGM,4,1
2010,3.124,23,26,29,27,26,MI107,Mecosta,MI,TE,AAS,PLTT,3.24,1
2010,3.078,21,17,17,19,19,MI127,Oceana,MI,HP,AAS,PDH,3,0
2010,3.277,23,30,20,25,24,MI125,Oakland,MI,ED,AA,PCRJ,3.5,1
2010,3.7,33,27,33,27,29,MI121,Muskegon,MI,AS,AS,PPHR,2.36,1
2010,3.61,24,19,28,18,22,MI067,Ionia,MI,ED,BS,ELED,2.05,0
2010,3.929,23,27,31,20,28,MI123,Newaygo,MI,AS,BS,BIFB,3.11,0
2010,3.227,21,26,22,24,23,MI043,Dickinson,MI,HP,AAS,PRAD,3.64,1
2010,3.195,24,16,19,19,20,MI081,Kent,MI,AS,BSW,SOWK,3.04,1
2010,3.37,14,24,18,19,19,MI099,Macomb,MI,TE,BS,CMBT,3.65,1
2010,4,31,28,33,31,31,MI077,Kalamazoo,MI,AS,AS,PPHR,4,1
2010,2.862,14,17,16,21,21,MI077,Kalamazoo,MI,AS,AS,PSCI,3.35,1
2010,2.36,18,16,17,21,17,MI163,Wayne,MI,UN,AA,GNST,0.53,0
2010,3.652,18,24,19,21,20,MI073,Isabella,MI,AS,AA,PLAW,2.85,1
2010,3.072,16,25,18,30,22,MI081,Kent,MI,BU,BS,BUAD,3.44,1
2010,2.344,15,16,20,19,17,MI049,Genesee,MI,UN,AA,GNST,2.76,1
2010,3.702,26,20,23,23,23,MI007,Alpena,MI,ED,AA,PCRJ,3.07,1
2010,2.624,15,20,20,22,19,MI147,St. Clair,MI,UN,AA,CARE,2.16,0
2010,3.458,15,19,14,23,18,MI139,Ottawa,MI,TE,AAS,BCTM,3.77,1
2010,2.48,15,15,16,17,16,MI125,Oakland,MI,UN,AA,UNCP,2.53,1
2010,3.859,29,32,31,28,30,MI037,Clinton,MI,AS,AS,PPHR,3.69,1
2010,3.61,24,24,24,24,23,MI163,Wayne,MI,AS,BS,BIFB,3.43,1
2010,2.756,21,21,19,23,21,MI125,Oakland,MI,HP,AAS,PDH,2.85,1
2010,3.965,33,28,33,28,31,MI045,Eaton,MI,AS,AS,PPHR,4,1
2010,4.007,25,26,26,27,25,MI093,Livingston,MI,AS,BS,BIFB,3.27,1
2010,4.017,25,26,28,28,25,MI145,Saginaw,MI,AS,AS,PPHR,3.94,1
2010,3.715,25,24,26,26,25,MI103,Marquette,MI,AS,BS,BIFB,3,1
2010,2.964,15,18,15,19,17,MI057,Gratiot,MI,UN,AA,GNST,0.8,0
2010,3.288,18,14,23,20,19,MI005,Allegan,MI,HP,AAS,PRAD,3.36,1
2010,3.66,28,28,29,26,27,MI099,Macomb,MI,AS,BS,BIPO,3.22,0
2010,3.161,16,18,19,22,19,MI067,Ionia,MI,BU,BS,BUAD,3.47,0
2010,2.759,21,20,20,20,20,MI081,Kent,MI,BU,BS,FIN,2.79,1
2010,3.967,29,25,29,32,28,MI091,Lenawee,MI,AS,AS,PPHR,3.56,0
